926,FOUNDATION OF OBJECT ORIENTED LANGUAGE,KIM B BRUCE,PHI,225,YES,DONATED BY P.C.REGHURAJ,,,2016-09-20
927,DATA BASE SYSTEM DESIGN IMPLIMETATION AND MANAGEMENT,ROB & KORNEL,GALGOTIA,295,YES,DONATED BY P.C.REGHURAJ,,,2016-09-20
928,AN INTREPRED APPROACH TO SOFTERWARE ENGINEERING,PANKAJ JALOTE,NAROSA PUBLICATION,295,YES,DONATED BY P.C.REGHURAJ,,,2016-09-20
929,DECISION SUPPORT SYSTEM,V.S JANAKIRAMAN             K.SARAKESI,PHI,295,YES,DONATED BY P.C.REGHURAJ,,,2016-09-20
930,PROBABILITY AND STATISTICS WITH RELIABILITY / QUEING AND COMPUTER SCIENCE APPLICATION,KISHOR S TRIVEDI,PHI,150,YES,DONATED BY P.C.REGHURAJ,,,2016-09-20
931,HARDWARE AND SOFTWARE OF PERSNOAL COMPUTERS,SANJAY KA BOSE,NEW AGE INTERNATIONAL PUBLISHERS,199,YES,DONATED BY P.C.REGHURAJ,,,2016-09-20
932,NEURAL ENGINEERING,CHRIS ELIASMITH AND CHARLES H ANDERSON,PHI,295,YES,DONATED BY P.C.REGHURAJ,,,2016-09-20
933,ELECTRONIC DEVICES AND CIRCUITS,DAVID A BELL,OXFORD UNIVERSITY PRESS,675,YES,PTA FUND,,,2016-11-22
934,ELECTRONIC DEVICES AND CIRCUITS,DAVID A BELL,OXFORD UNIVERSITY PRESS,676,YES,PTA FUND,,,2016-11-22
935,ELECTRONIC DEVICES AND CIRCUITS,DAVID A BELL,OXFORD UNIVERSITY PRESS,677,YES,PTA FUND,,,2016-11-22
936,ELECTRONIC DEVICES AND CIRCUITS,DAVID A BELL,OXFORD UNIVERSITY PRESS,678,YES,PTA FUND,,,2016-11-22
937,ELECTRONIC DEVICES AND CIRCUITS,DAVID A BELL,OXFORD UNIVERSITY PRESS,679,YES,PTA FUND,,,2016-11-22
938,ELECTRONIC DEVICES AND CIRCUITS,DAVID A BELL,OXFORD UNIVERSITY PRESS,680,YES,PTA FUND,,,2016-11-22
939,ELECTRONIC DEVICES AND CIRCUITS,DAVID A BELL,OXFORD UNIVERSITY PRESS,681,YES,PTA FUND,,,2016-11-22
940,ELECTRONIC DEVICES AND CIRCUITS,DAVID A BELL,OXFORD UNIVERSITY PRESS,682,YES,PTA FUND,,,2016-11-22
941,ELECTRONIC DEVICES AND CIRCUITS,DAVID A BELL,OXFORD UNIVERSITY PRESS,683,YES,PTA FUND,,,2016-11-22
942,ELECTRONIC DEVICES AND CIRCUITS,DAVID A BELL,OXFORD UNIVERSITY PRESS,684,YES,PTA FUND,,,2016-11-22
943,JAVA THE COMPLETE REFERENCE,HERBERT SCHILDT,MC GRAW HILL,795,YES,PTA FUND,,,2017-01-31
944,JAVA THE COMPLETE REFERENCE,HERBERT SCHILDT,MC GRAW HILL,796,YES,PTA FUND,,,2017-01-31
945,JAVA THE COMPLETE REFERENCE,HERBERT SCHILDT,MC GRAW HILL,797,YES,PTA FUND,,,2017-01-31
946,DIGITAL LOGIC AND COMPUTER DESIGN,M. MORIS MANO,PEARSON,659,YES,PTA FUND,,,2017-01-31
947,DIGITAL LOGIC AND COMPUTER DESIGN,M. MORIS MANO,PEARSON,659,YES,PTA FUND,,,2017-01-31
948,DIGITAL LOGIC AND COMPUTER DESIGN,M. MORIS MANO,PEARSON,659,YES,PTA FUND,,,2017-01-31
949,DIGITAL LOGIC AND COMPUTER DESIGN,M. MORIS MANO,PEARSON,659,YES,PTA FUND,,,2017-01-31
950,DIGITAL LOGIC AND COMPUTER DESIGN,M. MORIS MANO,PEARSON,659,YES,PTA FUND,,,2017-01-31
951,INTRODDUCTION TO COMPUTING AND PROBLEM SOLVING,E.BALAGURUSWAMY,MC GRAW HILL,325,YES,PTA FUND,,,2017-01-31
952,INTRODDUCTION TO COMPUTING AND PROBLEM SOLVING,E.BALAGURUSWAMY,MC GRAW HILL,325,YES,PTA FUND,,,2017-01-31
953,INTRODDUCTION TO COMPUTING AND PROBLEM SOLVING,E.BALAGURUSWAMY,MC GRAW HILL,325,YES,PTA FUND,,,2017-01-31
954,COMPUTER ORGANISATION,CARL HAMACLER   ZVONKO VRANESIC SAFWATZAKY,MC GRAW HILL,575,YES,PTA FUND,,,2017-01-31
955,COMPUTER ORGANISATION,CARL HAMACLER   ZVONKO VRANESIC SAFWATZAKY,MC GRAW HILL,575,YES,PTA FUND,,,2017-01-31
956,COMPUTER ORGANISATION,CARL HAMACLER   ZVONKO VRANESIC SAFWATZAKY,MC GRAW HILL,575,YES,PTA FUND,,,2017-01-31
957,COMPUTER ORGANISATION,CARL HAMACLER   ZVONKO VRANESIC SAFWATZAKY,MC GRAW HILL,575,YES,PTA FUND,,,2017-01-31
958,COMPUTER ORGANISATION,CARL HAMACLER   ZVONKO VRANESIC SAFWATZAKY,MC GRAW HILL,575,YES,PTA FUND,,,2017-01-31
959,OPERATING SYSTEM CONCEPTS,ABRAHAM SILBERSCHATZ PETER B GALVIN GERGE GAGNE,WILEY INDIA,619,YES,PTA FUND,,,2017-01-31
960,OPERATING SYSTEM CONCEPTS,ABRAHAM SILBERSCHATZ PETER B GALVIN GERGE GAGNE,WILEY INDIA,619,YES,PTA FUND,,,2017-01-31
961,OPERATING SYSTEM CONCEPTS,ABRAHAM SILBERSCHATZ PETER B GALVIN GERGE GAGNE,WILEY INDIA,619,YES,PTA FUND,,,2017-01-31
962,OPERATING SYSTEM CONCEPTS,ABRAHAM SILBERSCHATZ PETER B GALVIN GERGE GAGNE,WILEY INDIA,619,YES,PTA FUND,,,2017-01-31
963,OPERATING SYSTEM CONCEPTS,ABRAHAM SILBERSCHATZ PETER B GALVIN GERGE GAGNE,WILEY INDIA,619,YES,PTA FUND,,,2017-01-31
964,DATA BASE SYSTEMS,ELMASRI                              NAVATHE,PERARSON,849,YES,PTA FUND,,,2017-01-31
965,DATA BASE SYSTEMS,ELMASRI                              NAVATHE,PERARSON,849,YES,PTA FUND,,,2017-01-31
966,DATA BASE SYSTEMS,ELMASRI                              NAVATHE,PERARSON,849,YES,PTA FUND,,,2017-01-31
967,DATA BASE SYSTEMS CONCEPTS,SILBERSCHATZ KORTH SUDARSHAN,MC GRAW HILL,725,YES,PTA FUND,,,2017-01-31
968,DATA BASE SYSTEMS CONCEPTS,SILBERSCHATZ KORTH SUDARSHAN,MC GRAW HILL,725,YES,PTA FUND,,,2017-01-31
969,DATA BASE SYSTEMS CONCEPTS,SILBERSCHATZ KORTH SUDARSHAN,MC GRAW HILL,725,YES,PTA FUND,,,2017-01-31
970,DESIGN AND ANALYSIS OF ALGORITHMS,DR. N. JAYAPRAKASH        K.SHELVAKUMARI             S.ARUNA  ,ANURADHA PUBLICATIONS,180,YES,RASEEK.C/ A.P / CSE,,,2017-01-31
971,SPEECH AND AUDIO SIGNAL PROCESSING – PROCESSING AND PERCEPTION OF SPEECH AND MUSIC,BEN GOLD                           NELSON MORGAN,WILEY INDIA,180,YES,RASEEK.C/ A.P / CSE,,,2017-01-31
972,ARTIFICIAL INTELLIGENCE,R B MISHRA,PHI,325,YES,RASEEK.C/ A.P / CSE,,,2017-01-31
973,INTRODUCTION TO ARTIFICIAL INTELLEGENCE,RAJENDRA AKERKAR,PHI,275,YES,RASEEK.C/ A.P / CSE,,,2017-01-31
974,LOGIC AND COMPUTER DESIGN FUNDAMENTALS,M. MORIS MANO                 CHARLES KIME,PEARSON,,YES,ANURAJ / A.P / CSE,,,2017-01-31
975,DIGITAL FUNDAMENTALS,THOMAS  L FLOYD,PEARSON,,YES,ANURAJ / A.P / CSE,,,2017-01-31
976,FUNDAMENTALS OF DATA STRUCTURES,ELLIS HOROWITZ/ SARTAJ SAHNI,GALGOTIA BOOK SOURCE,,YES,DR.REGHURAJ P.C.,,,2017-02-02
977,OBJECT ORIENTED SYSTEMS DEVELOPMENT USING THE UML,ALI BAHRANI,MC GRAW HILL,,YES,PTA FUND,,,2017-01-31
978,DATA MININIG – INTRODUCTORY AND ADVANCED TOPICS,MARGARET H DINHAM,PEARSON,,YES,DR.REGHURAJ P.C.,,,2017-02-14
979,DATA WAREHOUSING IN THE REAL WORLD,SAN ANAHORY                     DENNIS MURRAY,ADDISON WESLEY,,YES,DR.REGHURAJ P.C.,,,2017-04-24
980,VISUAL BASIC 6                              HOW TO PROGRAM,DIETEL & DIETEL                 T.R NICTO,PERARSON,495,YES,RASEEK.C/ A.P / CSE,,,2017-06-02
981,REDHAT LINUX & BIBLE,CHRISTOPHER NEGUS,WILEY,499,YES,RASEEK.C/ A.P / CSE,,,2017-06-02
982,VISUAL C++,BPP PUBLICATIONS,STEVEN HOLZNER,255,YES,RASEEK.C/ A.P / CSE,,,2017-06-02
983,OXFORD ADVANCED LEARNERS DICTIONERY,,OXFORD,530,YES,PTA,,,2009-11-04
984,GATE 2010 COMPUTER SCIENCE INFORMATION TECHNOLOGY,,GK PUBLISHERS,640,YES,PTA,,,2009-11-04
985,DRAGON NATURALLY SPEAKING,USERGUIDE,,,YES,USERGUIDE,,,2005-02-09
986,A TEXT BOOK OF ENGINEERING PHYSICS,A.S.VASUDEVA,S .CHAND,270,YES,DONATED BY MS. RESHMA 2010 ADMIN,,,2017-06-07
987,MINING THE WEB,SOUMEN CHAKARA BARTIL,MORGAN KAURFMANN,,YES,DONATED BY Dr.P.C REGURAJ,,,2017-06-07
988,MULTIMEDIA SYSTEMS,JOHN F KOEGEL BUFORD,PEARSON,,YES,DONATED BY Dr.P.C REGURAJ,,,2017-06-07
989,FUNDAMENTALS &MULTIMEDIA,ZENIAN LI AND MARK S DREW,PRENTICE HALL AND INDIA PVT.LTD.,350,YES,DONATED BY Dr.P.C REGURAJ,,,2017-06-07
990,ALGEBRA II,JANARDHANAN PILLAY,AJITH BOOK CENTRE,95,YES,DONATED BY Dr.P.C REGURAJ,,,2017-06-07
991,ELMENT AND DIGITAL SIGNAL PROCESSING,PRO.SN SARKAR,KHANNA PUBLICATIONS,105,YES,DONATED BY Dr.P.C REGURAJ,,,2017-06-07
992,CLUSTER HANDBOOK LINUX (PHOTO COPY),,AMRITHA SCHOOL & BUSINESS,,YES,DONATED BY Dr.P.C REGURAJ,,,2017-06-07
993,COMPUTATIONAL LINGUSTICS (PHOTO COPY),RALPH GRISHMAN,CAMBRIDGE UNIVERSITY PRESS,,YES,DONATED BY Dr.P.C REGURAJ,,,2017-06-07
994,COMPUTER ORGANISATION AND DESIGN ONLINE (PHOTOCOPY),,,,YES,DONATED BY Dr.P.C REGURAJ,,,2017-06-07
995,SECREATS AND LIES DIGITAL SECUTITY IN A ANETOWRKED WORLD,BRUCE SCHENEIER,,,YES,DONATED BY Dr.P.C REGURAJ,,,2017-06-07
996,MPI HANDBOOK – LINUX,,,,YES,DONATED BY Dr.P.C REGURAJ,,,2017-06-07
997,ESSENTIAL STATISTICS (PHOTOCOPY),D.G.REES,CHAPMAN & HALLCRC,,YES,DONATED BY Dr.P.C REGURAJ,,,2017-06-07
998,MODERN DATA WAREHOUSING MINING/ AND VISUALISATION CORE CONCEPTS,GEORGE .M MARAKAS,PEARSON,,YES,DONATED BY Dr.P.C REGURAJ,,,2017-06-07
999,FAST TRACK TO OPEN SOURSE SOFTWARE,,BY TEAM DIGIT,,YES,DONATED BY Dr.P.C REGURAJ,,,2017-06-07
1000,ANDROID,PRASANA KOMAR DIXIT,,,YES,RASEEK.C/ A.P / CSE,,,2017-06-29
1001,REACH FOR THE SKY,Dr.A.ABHARAH.MD,,,YES,RASEEK.C/ A.P / CSE,,,2017-07-13
1002,DEVELOPING SOFT SKILLS,ROBERT.M.SHCRFI              RHONDAJ.MONTGOMERY   PATRICZ.G. MODY              ,PEARSON,,YES,RASEEK.C/ A.P / CSE,,,2017-07-13
1003,THE FOUR SKILLS FOR COMMUNICATION,JOSH SREEDHARAN,FOUNDATION BOOKS,150,YES,RASEEK.C/ A.P / CSE,,,2017-07-13
1004,GATE 2014 COMPUTER SCIENCE INFORMATION TECHNOLOGY,ARAVIND DAGUR                  P.S.MEHRA                               GANGA GUPTA                        SHASHI VARDHAN,G.K.PUBLICATIONS(PVT.LTD),795,YES,RASEEK.C/ A.P / CSE,,,2017-07-13
1005,GATE SOLVED PAPERS (2013-2000)COMPUTER SCIENCE AND TECHNOLOGY,NITESH JAIN,ARIHANT PUBLICATION PVT.LTD,240,YES,RASEEK.C/ A.P / CSE,,,2017-07-13
1006,COMPUTER NETWORKS A SYSTEM APPROACH,LARRY. L. PETERSON               BRAUCE. S. DAVIE,MORGAN KAUFMAN,,YES,RASEEK.C/ A.P / CSE,,,2017-07-13
1007,TANCET FOR ME/M.TEC. PREVIOUS QUESTION PAPER SOLVED,C.HARIRAMKAMAR               P.VIGNEHWARI                       SANTALAKSHMI                    JANANI.M                                PURNACHANNDRA REDAY.V,SURA COLLEGE OF COMPETITION,270,YES,RASEEK.C/ A.P / CSE,,,2017-07-19
1008,DATA STRUCTURES AND PROGRAM DESIGN IN C,ROBERT.L.KRUSE                    BRUCE.P.LEUNG                     CLOVIS.L.TONDO,PRENTICE HALL OF INDIA PVT.LTD.,175,YES,RASEEK.C/ A.P / CSE,,,2017-07-19
1009,DISTRIBUTEDOPERATING SYSTEMS AND ALGORITHM ANALISIS,RANDY CHOW                         THEODORE JHONSON,PEARSON,,YES,RASEEK.C/ A.P / CSE,,,2017-07-19
1010,DATA STRUCTURES THOROUGH C,G.S.BALUJA,DHANPAT RAI AND COMPANY,310,YES,RASEEK.C/ A.P / CSE,,,2017-07-19
1011,A FIRST COURSE IN PROBABILITY,SHELDON ROSE,PEARSON,,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1012,MATHEMATICAL PUZZLES,E.R.B.G.RAMESH,GANESH PUBLICATION,20,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1013,INTRODUCTION TO PROBABILITY MODELS,SHELDON.M. ROSE,,,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1014,LINEAR ALGEBRA,STEPHAN.H.FRIEDBERG       ARVOLDY INSEL                     LAWRENCE.E.SPENCE,PEARSON,,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1015,LINEAR ALGEBRA A GEOMETRIC APPROACH,S.KUMARESAN,PHI,250,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1016,LINEAR ALGEBRA A GEOMETRIC APPROACH,S.KUMARESAN,PHI,250,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1017,LINEAR ALGEBRA A GEOMETRIC APPROACH,S.KUMARESAN,PHI,250,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1018,INTRODUCING DATA SCIENCE,DAVY CIELEN                          ARNOD.B.MEYSMAN            MOHAMMED ALI,DREAMTECH PRESS,599,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1019,PRACTICAL DATA SCIENCE WITH R,NINA ZUMEL                            JOHNMOUNI,DREAMTECH PRESS,799,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1020,PRACTICAL DATA SCIENCE WITH R,NINA ZUMEL                            JOHNMOUNI,DREAMTECH PRESS,799,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1021,HANDS ON PROGRAMMING WITH R,GARRETT GROLEMUND,SHROFF PUBLISHERS & DISTRIBUTORS PVT.LTD.,,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1022,HANDS ON PROGRAMMING WITH R,GARRETT GROLEMUND,SHROFF PUBLISHERS & DISTRIBUTORS PVT.LTD.,,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1023,DATA SCIENCE FROM SCRATCH,JOEL GRUS,SHROFF PUBLISHERS & DISTRIBUTORS PVT.LTD.,,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1024,FUNDAMENTALS 07 DEP LEARNING,NIKHIL BUDUMA,SHROFF PUBLISHERS & DISTRIBUTORS PVT.LTD.,775,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1025,INTRODUCTION TO MACHINE LEARNING WITH PYTHON,ANDREAS . C. MULLER         SARAH GUMO,SHROFF PUBLISHERS & DISTRIBUTORS PVT.LTD.,1200,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1026,NATURAL LANGUAGE PROCESSING WITH PYTHON,STEVEN BIRD                          EWANKELIN                            EDWARD LOPER,SHROFF PUBLISHERS & DISTRIBUTORS PVT.LTD.,,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1027,PYTHON DEEP LEARNING,VALENTINO ZOCCO               DANNIEL SLATER                  PETER ROELANTS,PACKET PUBLISHING LTD.,1199,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1028,DATA WAREHOUSING FUNDAMENTALS FOR IT PROFESSIONALS,PAULRAJ PONNIAH,WILEY INDIA PVT.LTD,,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1029,ARM SYSTEM ON CHIP ARCHITECTURE,STEVE FURBER,PEARSON,,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1030,ARTIFICIAL INTELLIGENCE,Er.RAJIV CHOPRA,S .CHAND,160,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1031,A HANDBOOK ON COMPUTER SCIENCE AND IT,,MADE EASY PUBLICATIONS,300,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1032,TANCET COMPUTER SCIENCE AND ENGINEERING,K.RAGHU,SAKTHI PUBLISHING HOUSE,100,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1033,TANLET BASIC ENGGG. AND SCIENCES,RAVI KUMAR                           RAVI CHANDRAN,SAKTHI PUBLISHING HOUSE,170,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1034,GATE – 2018 COMPUTER SCIENCES INFORMATION TECHNOLOGY,,G.K PUBLICATIONS LTD.,450,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1035,GATE – 2018 COMPUTER SCIENCES INFORMATION TECHNOLOGY,,G.K PUBLICATIONS LTD.,450,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1036,TANCET MATHEMATICS,,SAKTHI PUBLISHING HOUSE,150,YES,RASEEK.C/ A.P / CSE,,,2017-12-18
1037,SPEECH AND LANGUAGE PROCESSING,DANIEL JORAFSKY                 JAMES H.MARTIN       ,PEARSON,,YES,KALA.M.T/ A.P/ CSE,,,2018-01-09
1038,LINEAR ALGEBRA,STEPHAN.H.FRIEDBERG       ARVOLDY INSEL                     LAWRENCE.E.SPENCE,,,YES,RASEEK.C/ A.P / CSE,,,2018-01-09
1039,PYTHON NATURAL LANGUAGE PROCESSING,JALAJ THANAKI,PACKET PUBLISHING LTD.,1199,YES,RASEEK.C/ A.P / CSE,,,2018-01-09
1040,INTRODUCTION TO MACHINE LEARNING WITH PYTHON,ANDREAS . C. MILLER         SARAH GUIDO,SHROFF PUBLISHERS & DISTRIBUTORS PVT.LTD.,1200,YES,RASEEK.C/ A.P / CSE,,,2018-01-09
1041,NATURAL LANGUAGE PROCESSING WITH PYTHON,STEVEN BIRD                          EWANKELIN                            EDWARD LOPER,SHROFF PUBLISHERS & DISTRIBUTORS PVT.LTD.,,YES,RASEEK.C/ A.P / CSE,,,2018-01-09
1042,PYTHON MACHINE LEARNING BY EXAMPLE,YUXI (HAYDEN)                      LIU,PACKET PUBLISHING LTD.,799,YES,RASEEK.C/ A.P / CSE,,,2018-01-09
1043,PYTHON MACHINE LEARNING BY EXAMPLE,YUXI (HAYDEN)                      LIU,PACKET PUBLISHING LTD.,799,YES,RASEEK.C/ A.P / CSE,,,2018-01-09
1044,PYTHON MACHINE LEARNING BY EXAMPLE,YUXI (HAYDEN)                      LIU,PACKT PUBLISHING LTD.,799,YES,RASEEK.C/ A.P / CSE,,,2018-01-09
1045,PYTHON DEEP LEARNING,VALENTINO ZOCCO               GIANMARIO S PAGANACA   PETER ROELANTS,PACKT PUBLISHING LTD.,1199,YES,RASEEK.C/ A.P / CSE,,,2018-01-09
1046,FUNDAMENTALS OF DEP LEARNING,NIKHIL BUDUMA,SHROFF PUBLISHERS & DISTRIBUTORS PVT.LTD.,775,YES,RASEEK.C/ A.P / CSE,,,2018-01-09
1047,DATA SCIENCE FROM SCRATCH,JOEL GRUS,SHROFF PUBLISHERS & DISTRIBUTORS PVT.LTD.,,YES,RASEEK.C/ A.P / CSE,,,2018-01-09
1048,INTRODUCING DATA SCIENCE,DAVY CIELEN                          ARNOD.B.MEYSMAN            MOHAMMED ALI,,599,YES,RASEEK.C/ A.P / CSE,,,2018-01-09
1049,GATE – 2018 COMPUTER SCIENCES INFORMATION TECHNOLOGY,,,,YES,RASEEK.C/ A.P / CSE,,,2018-01-09
1050,GATE – 2018 COMPUTER SCIENCES INFORMATION TECHNOLOGY,,,,YES,RASEEK.C/ A.P / CSE,,,2018-01-09
1051,DATABASE SYSTEM CONCEPTS,ABRAHAM SILBASCHAZ   HENNY F. KORTH                  D.SUDARSHAN,MC GRAW HILL,,YES,RASEEK.C/ A.P / CSE,,,2018-01-09
1052,MICROCONTROLLERS ARCHITECTURE PROGRAMMING INTERFACING AND SYSTEM DESIGN,RAJKAMAL,PEARSON,,YES,RASEEK.C/ A.P / CSE,,,2018-01-09
1053,LATEX FOR BEGINNERS,K.B.M.NAMBOOTHIRIPAD,NAROSA,,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1054,LATEX FOR BEGINNERS,K.B.M.NAMBOOTHIRIPAD,NAROSA,,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1055,LATEX FOR BEGINNERS,K.B.M.NAMBOOTHIRIPAD,NAROSA,,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1056,LATEX BEGINNER'S GUIDE,STEPHAN KOTTWHZ,PACKET PUBLISHING LTD.,999,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1057,NATURAL LANGUAGE PROCESSING WITH PYTHON -COOKBOOK,KRISHNA BHAVSAR                NARESH KUMAR                   PRATAP DANGETI,PACKT PUBLISHING LTD.,999,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1058,NATURAL LANGUAGE PROCESSING WITH PYTHON -COOKBOOK,KRISHNA BHAVSAR                NARESH KUMAR                   PRATAP DANGETI,PACKT PUBLISHING LTD.,999,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1059,DATA STRUCTURES AND ALGORITMS IN PYTHON,MICHAEL.T.GOODRICH         ROBERTO TAMASSIA             MICHBASEL H GOLD WASSER,WILEY,999,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1060,BUSINESS ANALYTICS,U.DINESHKUMAR,WILEY,999,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1061,DEEP LEARNING,IAN GOODFELLOW                 YOSHUA BENGIO                   AARON COUR VILLE          ,THEMIT PRESS,999,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1062,DEEP LEARNING,IAN GOODFELLOW                 YOSHUA BENGIO                   AARON COUR VILLE          ,THEMIT PRESS,999,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1063,DEEP LEARNING,IAN GOODFELLOW                 YOSHUA BENGIO                   AARON COUR VILLE          ,THEMIT PRESS,999,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1064,MASTERING NATURAL LANGUEAGE PROCESSING WITH PYTHON,DEEPTHI CHOPRA                   NISHEETH JOSHI,PACKET PUBLISHING LTD.,799,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1065,PRACTICAL CONVOLUTIONAL NEURAL NETWORKS,MOHIT SEWAK                        Md.REZAUL KARIM               PRADEEPPUJARI,PACKET PUBLISHING LTD.,899,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1066,PRACTICAL MACHINE LEARNIG,SUNILA GOLLAPUDI,PACKET PUBLISHING LTD.,1199,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1067,DEEP LEARNING,JOSH PATTERSON                    ADAM GIBSON,SHAROFF PUBLISHERS,1475,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1068,DEEP LEARNING WITH PYTORCH,VISHNU SUBRAMANIAN,PACKET PUBLISHING LTD.,899,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1069,DEEP LEARNING WITH PYTORCH,VISHNU SUBRAMANIAN,PACKET PUBLISHING LTD.,899,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1070,DEEP LEARNING WITH PYTORCH,VISHNU SUBRAMANIAN,PACKET PUBLISHING LTD.,899,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1071,DEEP LEARNING WITH PYTORCH,VISHNU SUBRAMANIAN,PACKET PUBLISHING LTD.,899,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1072,DEEP LEARNING WITH PYTORCH,VISHNU SUBRAMANIAN,PACKET PUBLISHING LTD.,899,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1073,CONVEX OPTIMIZATION,CAMBRIDGE UNIVERSITY PRESS,STEPHEN BOYD      LIVEN VANDENBERGHE,,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1074,DATA SCINENCE AND BIG DATA ANALYTICS,,WILEY EMC EDUCATION SERVICES,,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1075,ARDUINO PROJECTS ENGINEERS,NEERRA RATRAI,,297,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1076,DATA STRUCTURES AND ALGORITHMS IN PYTHON,MICHAECT GOODRICH          ROBERTO TAMASSIA             MICHAL.H.GOLD WASSER,,,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1077,PYTHON DATA SCIENCE ESSENTIALS,ALBERTO BOSCHETTI            LUCA MASSARON    ,PACKET PUBLISHING LTD.,999,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1078,PYTHON TEXT PROCESSING WITH NLTK 2.0 COOK BOOK,JACOB PERKINS,PACKET PUBLISHING LTD.,799,YES,RASEEK.C/ A.P / CSE,,,2018-06-26
1079,INTEGRATED ELECTRONICS ANALOG AND DIGITAL CIRCUITS AND SYSTEMS,JACOB MILLMAN                   CHRISTOS HALKIAS              CHETAND PARKIH,MC GRAW HILL EDUCATION INDIA PVT.LTD,375,YES,STUDENT FINE,,,2018-09-24
1080,DISCRETE AND COMBINATIONAL MATHEMATICS,GRIMALDIR RAMANA,PEARSON,565,YES,STUDENT FINE,,,2018-09-24
1081,SOFTWARE ENGINEERING,IANSOMMERVILLE,PEARSON,,YES,PRADEEPKUMAR/ T.I.Gr.I,,,2018-09-24
1082,OPERATING SYSTEM INTERNALS AND DESIGN PRINCIPLES,WILLAM STALLINGS,PEARSON,,YES,PRADEEPKUMAR/ T.I.Gr.I,,,2018-09-24
1083,MOBILE COMPUTING,RAJKAMAL,OXFORD PRESS,,YES,ANURAJ / A.P / CSE (ADHOC),,,2018-09-24
1084,THE COMPLETE REFERENCE LINUX,RICHAR PETERSEN,TATA MC GRAW HILL,,YES,ANURAJ / A.P / CSE (ADHOC),,,2018-09-24
1085,GATE 2019 (CSE &IT),,G.K PUBLICATIONS LTD.,950,YES,ANURAJ / A.P / CSE (ADHOC),,,2018-09-24
1086,IBM USER GUIDE DEV 275 ESSENTIALS OF VISUAL MODELING WITH UML 2.0,,IBM RATIONAL UNIVERSITY,,YES,USERGUIDE,,,2018-09-24
1087,IBM USER GUIDE DEV 275 ESSENTIALS OF VISUAL MODELING WITH UML 2.0,,IBM RATIONAL UNIVERSITY,,YES,USERGUIDE,,,2018-09-24
1088,GATE OVERFLOW FOR GATE CSE 2019 (VOL -1),,,500,YES,RASEEK.C/ A.P / CSE,,,2018-10-22
1089,GATE OVERFLOW FOR GATE CSE 2019 (VOL -1),,,500,YES,RASEEK.C/ A.P / CSE,,,2018-10-22
1090,GATE OVERFLOW FOR GATE CSE 2019 (VOL -2),,,600,YES,RASEEK.C/ A.P / CSE,,,2018-10-22
